Model,DPO3012
Firmware Version,2.16

Point Format,Y,,,Point Format,Y
Horizontal Units,S,,,Horizontal Units,S
Horizontal Scale,0.0004,,,Horizontal Scale,0.01
Sample Interval,4e-07,,,Sample Interval,1e-05
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,,Probe Attenuation,1
Vertical Units,V,V,,Vertical Units,V
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,1,,Vertical Scale,0.5
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-1.1524e-03,0.44,0.36,,-2.8810e-02,0.68
-1.1520e-03,0.36,0.24,,-2.8800e-02,0.72
-1.1516e-03,0.36,0.32,,-2.8790e-02,0.68
-1.1512e-03,0.4,0.32,,-2.8780e-02,0.66
-1.1508e-03,0.4,0.28,,-2.8770e-02,0.66
-1.1504e-03,0.32,0.28,,-2.8760e-02,0.7
-1.1500e-03,0.4,0.32,,-2.8750e-02,0.66
-1.1496e-03,0.4,0.28,,-2.8740e-02,0.7
-1.1492e-03,0.44,0.32,,-2.8730e-02,0.66
-1.1488e-03,0.4,0.28,,-2.8720e-02,0.68
-1.1484e-03,0.48,0.36,,-2.8710e-02,0.68
-1.1480e-03,0.28,0.32,,-2.8700e-02,0.68
-1.1476e-03,0.44,0.32,,-2.8690e-02,0.66
-1.1472e-03,0.4,0.32,,-2.8680e-02,0.66
-1.1468e-03,0.4,0.32,,-2.8670e-02,0.66
-1.1464e-03,0.4,0.36,,-2.8660e-02,0.68
-1.1460e-03,0.36,0.28,,-2.8650e-02,0.7
-1.1456e-03,0.4,0.24,,-2.8640e-02,0.68
-1.1452e-03,0.4,0.28,,-2.8630e-02,0.7
-1.1448e-03,0.4,0.32,,-2.8620e-02,0.66
-1.1444e-03,0.4,0.28,,-2.8610e-02,0.66
-1.1440e-03,0.48,0.32,,-2.8600e-02,0.7
-1.1436e-03,0.32,0.28,,-2.8590e-02,0.68
-1.1432e-03,0.4,0.32,,-2.8580e-02,0.68
-1.1428e-03,0.44,0.4,,-2.8570e-02,0.66
-1.1424e-03,0.48,0.36,,-2.8560e-02,0.68
-1.1420e-03,0.44,0.32,,-2.8550e-02,0.7
-1.1416e-03,0.4,0.28,,-2.8540e-02,0.66
-1.1412e-03,0.4,0.36,,-2.8530e-02,0.66
-1.1408e-03,0.4,0.32,,-2.8520e-02,0.68
-1.1404e-03,0.44,0.32,,-2.8510e-02,0.66
-1.1400e-03,0.4,0.32,,-2.8500e-02,0.66
-1.1396e-03,0.48,0.32,,-2.8490e-02,0.66
-1.1392e-03,0.44,0.32,,-2.8480e-02,0.66
-1.1388e-03,0.36,0.28,,-2.8470e-02,0.7
-1.1384e-03,0.4,0.4,,-2.8460e-02,0.72
-1.1380e-03,0.44,0.28,,-2.8450e-02,0.7
-1.1376e-03,0.48,0.32,,-2.8440e-02,0.7
-1.1372e-03,0.44,0.32,,-2.8430e-02,0.66
-1.1368e-03,0.36,0.32,,-2.8420e-02,0.72
-1.1364e-03,0.4,0.28,,-2.8410e-02,0.7
-1.1360e-03,0.44,0.32,,-2.8400e-02,0.64
-1.1356e-03,0.4,0.28,,-2.8390e-02,0.68
-1.1352e-03,0.28,0.32,,-2.8380e-02,0.68
-1.1348e-03,0.4,0.28,,-2.8370e-02,0.66
-1.1344e-03,0.4,0.28,,-2.8360e-02,0.7
-1.1340e-03,0.4,0.32,,-2.8350e-02,0.66
-1.1336e-03,0.4,0.32,,-2.8340e-02,0.7
-1.1332e-03,0.36,0.32,,-2.8330e-02,0.68
-1.1328e-03,0.4,0.28,,-2.8320e-02,0.62
-1.1324e-03,0.4,0.28,,-2.8310e-02,0.68
-1.1320e-03,0.4,0.28,,-2.8300e-02,0.68
-1.1316e-03,0.44,0.32,,-2.8290e-02,0.64
-1.1312e-03,0.4,0.36,,-2.8280e-02,0.66
-1.1308e-03,0.36,0.32,,-2.8270e-02,0.68
-1.1304e-03,0.4,0.32,,-2.8260e-02,0.7
-1.1300e-03,0.44,0.44,,-2.8250e-02,0.64
-1.1296e-03,0.4,0.28,,-2.8240e-02,0.66
-1.1292e-03,0.48,0.4,,-2.8230e-02,0.7
-1.1288e-03,0.4,0.28,,-2.8220e-02,0.7
-1.1284e-03,0.4,0.44,,-2.8210e-02,0.68
-1.1280e-03,0.48,0.28,,-2.8200e-02,0.68
-1.1276e-03,0.48,0.24,,-2.8190e-02,0.64
-1.1272e-03,0.4,0.32,,-2.8180e-02,0.68
-1.1268e-03,0.4,0.36,,-2.8170e-02,0.66
-1.1264e-03,0.48,0.32,,-2.8160e-02,0.68
-1.1260e-03,0.4,0.32,,-2.8150e-02,0.64
-1.1256e-03,0.36,0.32,,-2.8140e-02,0.68
-1.1252e-03,0.44,0.28,,-2.8130e-02,0.68
-1.1248e-03,0.44,0.28,,-2.8120e-02,0.68
-1.1244e-03,0.44,0.28,,-2.8110e-02,0.66
-1.1240e-03,0.44,0.4,,-2.8100e-02,0.7
-1.1236e-03,0.48,0.32,,-2.8090e-02,0.66
-1.1232e-03,0.4,0.28,,-2.8080e-02,0.7
-1.1228e-03,0.4,0.32,,-2.8070e-02,0.68
-1.1224e-03,0.4,0.28,,-2.8060e-02,0.66
-1.1220e-03,0.48,0.28,,-2.8050e-02,0.68
-1.1216e-03,0.48,0.36,,-2.8040e-02,0.68
-1.1212e-03,0.48,0.32,,-2.8030e-02,0.68
-1.1208e-03,0.48,0.28,,-2.8020e-02,0.68
-1.1204e-03,0.4,0.32,,-2.8010e-02,0.66
-1.1200e-03,0.4,0.32,,-2.8000e-02,0.7
-1.1196e-03,0.44,0.32,,-2.7990e-02,0.68
-1.1192e-03,0.44,0.2,,-2.7980e-02,0.66
-1.1188e-03,0.44,0.24,,-2.7970e-02,0.68
-1.1184e-03,0.4,0.32,,-2.7960e-02,0.68
-1.1180e-03,0.44,0.28,,-2.7950e-02,0.68
-1.1176e-03,0.44,0.32,,-2.7940e-02,0.64
-1.1172e-03,0.36,0.28,,-2.7930e-02,0.64
-1.1168e-03,0.36,0.28,,-2.7920e-02,0.64
-1.1164e-03,0.4,0.32,,-2.7910e-02,0.64
-1.1160e-03,0.36,0.32,,-2.7900e-02,0.66
-1.1156e-03,0.36,0.32,,-2.7890e-02,0.66
-1.1152e-03,0.48,0.36,,-2.7880e-02,0.68
-1.1148e-03,0.4,0.28,,-2.7870e-02,0.68
-1.1144e-03,0.32,0.32,,-2.7860e-02,0.72
-1.1140e-03,0.44,0.28,,-2.7850e-02,0.68
-1.1136e-03,0.4,0.28,,-2.7840e-02,0.7
-1.1132e-03,0.48,0.24,,-2.7830e-02,0.64
-1.1128e-03,0.4,0.28,,-2.7820e-02,0.7
-1.1124e-03,0.4,0.28,,-2.7810e-02,0.68
-1.1120e-03,0.44,0.24,,-2.7800e-02,0.66
-1.1116e-03,0.4,0.28,,-2.7790e-02,0.68
-1.1112e-03,0.4,0.32,,-2.7780e-02,0.64
-1.1108e-03,0.44,0.32,,-2.7770e-02,0.68
-1.1104e-03,0.4,0.36,,-2.7760e-02,0.7
-1.1100e-03,0.4,0.32,,-2.7750e-02,0.68
-1.1096e-03,0.36,0.28,,-2.7740e-02,0.7
-1.1092e-03,0.4,0.28,,-2.7730e-02,0.68
-1.1088e-03,0.44,0.32,,-2.7720e-02,0.68
-1.1084e-03,0.44,0.28,,-2.7710e-02,0.66
-1.1080e-03,0.4,0.36,,-2.7700e-02,0.66
-1.1076e-03,0.4,0.28,,-2.7690e-02,0.72
-1.1072e-03,0.4,0.28,,-2.7680e-02,0.68
-1.1068e-03,0.44,0.32,,-2.7670e-02,0.66
-1.1064e-03,0.4,0.36,,-2.7660e-02,0.7
-1.1060e-03,0.48,0.32,,-2.7650e-02,0.66
-1.1056e-03,0.4,0.28,,-2.7640e-02,0.7
-1.1052e-03,0.4,0.24,,-2.7630e-02,0.68
-1.1048e-03,0.36,0.32,,-2.7620e-02,0.7
-1.1044e-03,0.4,0.28,,-2.7610e-02,0.68
-1.1040e-03,0.48,0.32,,-2.7600e-02,0.7
-1.1036e-03,0.36,0.28,,-2.7590e-02,0.66
-1.1032e-03,0.4,0.28,,-2.7580e-02,0.68
-1.1028e-03,0.4,0.28,,-2.7570e-02,0.72
-1.1024e-03,0.4,0.24,,-2.7560e-02,0.68
-1.1020e-03,0.4,0.28,,-2.7550e-02,0.68
-1.1016e-03,0.4,0.24,,-2.7540e-02,0.68
-1.1012e-03,0.36,0.32,,-2.7530e-02,0.68
-1.1008e-03,0.44,0.32,,-2.7520e-02,0.66
-1.1004e-03,0.44,0.32,,-2.7510e-02,0.7
-1.1000e-03,0.36,0.28,,-2.7500e-02,0.7
-1.0996e-03,0.32,0.28,,-2.7490e-02,0.68
-1.0992e-03,0.36,0.32,,-2.7480e-02,0.66
-1.0988e-03,0.36,0.36,,-2.7470e-02,0.7
-1.0984e-03,0.4,0.32,,-2.7460e-02,0.66
-1.0980e-03,0.44,0.32,,-2.7450e-02,0.7
-1.0976e-03,0.44,0.24,,-2.7440e-02,0.7
-1.0972e-03,0.36,0.28,,-2.7430e-02,0.66
-1.0968e-03,0.32,0.32,,-2.7420e-02,0.66
-1.0964e-03,0.4,0.36,,-2.7410e-02,0.68
-1.0960e-03,0.4,0.36,,-2.7400e-02,0.66
-1.0956e-03,0.36,0.32,,-2.7390e-02,0.66
-1.0952e-03,0.44,0.32,,-2.7380e-02,0.64
-1.0948e-03,0.4,0.44,,-2.7370e-02,0.68
-1.0944e-03,0.4,0.28,,-2.7360e-02,0.68
-1.0940e-03,0.48,0.32,,-2.7350e-02,0.68
-1.0936e-03,0.44,0.36,,-2.7340e-02,0.68
-1.0932e-03,0.44,0.28,,-2.7330e-02,0.7
-1.0928e-03,0.32,0.28,,-2.7320e-02,0.68
-1.0924e-03,0.4,0.32,,-2.7310e-02,0.72
-1.0920e-03,0.4,0.32,,-2.7300e-02,0.7
-1.0916e-03,0.36,0.28,,-2.7290e-02,0.68
-1.0912e-03,0.44,0.28,,-2.7280e-02,0.66
-1.0908e-03,0.44,0.32,,-2.7270e-02,0.66
-1.0904e-03,0.4,0.28,,-2.7260e-02,0.72
-1.0900e-03,0.4,0.28,,-2.7250e-02,0.68
-1.0896e-03,0.4,0.28,,-2.7240e-02,0.66
-1.0892e-03,0.44,0.32,,-2.7230e-02,0.68
-1.0888e-03,0.36,0.36,,-2.7220e-02,0.68
-1.0884e-03,0.44,0.28,,-2.7210e-02,0.7
-1.0880e-03,0.44,0.36,,-2.7200e-02,0.68
-1.0876e-03,0.4,0.32,,-2.7190e-02,0.68
-1.0872e-03,0.4,0.24,,-2.7180e-02,0.7
-1.0868e-03,0.36,0.36,,-2.7170e-02,0.68
-1.0864e-03,0.36,0.28,,-2.7160e-02,0.68
-1.0860e-03,0.44,0.24,,-2.7150e-02,0.64
-1.0856e-03,0.44,0.28,,-2.7140e-02,0.68
-1.0852e-03,0.44,0.32,,-2.7130e-02,0.66
-1.0848e-03,0.4,0.36,,-2.7120e-02,0.7
-1.0844e-03,0.4,0.4,,-2.7110e-02,0.68
-1.0840e-03,0.44,0.36,,-2.7100e-02,0.7
-1.0836e-03,0.48,0.32,,-2.7090e-02,0.7
-1.0832e-03,0.4,0.32,,-2.7080e-02,0.66
-1.0828e-03,0.48,0.24,,-2.7070e-02,0.66
-1.0824e-03,0.4,0.28,,-2.7060e-02,0.68
-1.0820e-03,0.36,0.28,,-2.7050e-02,0.66
-1.0816e-03,0.32,0.32,,-2.7040e-02,0.68
-1.0812e-03,0.44,0.24,,-2.7030e-02,0.68
-1.0808e-03,0.4,0.32,,-2.7020e-02,0.66
-1.0804e-03,0.44,0.28,,-2.7010e-02,0.68
-1.0800e-03,0.36,0.28,,-2.7000e-02,0.7
-1.0796e-03,0.44,0.32,,-2.6990e-02,0.66
-1.0792e-03,0.4,0.36,,-2.6980e-02,0.7
-1.0788e-03,0.48,0.32,,-2.6970e-02,0.68
-1.0784e-03,0.48,0.24,,-2.6960e-02,0.68
-1.0780e-03,0.36,0.28,,-2.6950e-02,0.68
-1.0776e-03,0.4,0.32,,-2.6940e-02,0.7
-1.0772e-03,0.44,0.28,,-2.6930e-02,0.66
-1.0768e-03,0.4,0.32,,-2.6920e-02,0.7
-1.0764e-03,0.44,0.28,,-2.6910e-02,0.66
-1.0760e-03,0.36,0.28,,-2.6900e-02,0.66
-1.0756e-03,0.44,0.32,,-2.6890e-02,0.7
-1.0752e-03,0.4,0.32,,-2.6880e-02,0.68
-1.0748e-03,0.4,0.32,,-2.6870e-02,0.68
-1.0744e-03,0.4,0.28,,-2.6860e-02,0.68
-1.0740e-03,0.4,0.36,,-2.6850e-02,0.66
-1.0736e-03,0.44,0.28,,-2.6840e-02,0.7
-1.0732e-03,0.44,0.28,,-2.6830e-02,0.68
-1.0728e-03,0.4,0.32,,-2.6820e-02,0.68
-1.0724e-03,0.4,0.36,,-2.6810e-02,0.7
-1.0720e-03,0.4,0.32,,-2.6800e-02,0.66
-1.0716e-03,0.52,0.36,,-2.6790e-02,0.68
-1.0712e-03,0.4,0.36,,-2.6780e-02,0.66
-1.0708e-03,0.48,0.28,,-2.6770e-02,0.7
-1.0704e-03,0.4,0.36,,-2.6760e-02,0.68
-1.0700e-03,0.36,0.32,,-2.6750e-02,0.7
-1.0696e-03,0.4,0.28,,-2.6740e-02,0.68
-1.0692e-03,0.48,0.32,,-2.6730e-02,0.68
-1.0688e-03,0.4,0.28,,-2.6720e-02,0.66
-1.0684e-03,0.44,0.28,,-2.6710e-02,0.68
-1.0680e-03,0.36,0.32,,-2.6700e-02,0.68
-1.0676e-03,0.44,0.28,,-2.6690e-02,0.66
-1.0672e-03,0.44,0.32,,-2.6680e-02,0.66
-1.0668e-03,0.4,0.32,,-2.6670e-02,0.68
-1.0664e-03,0.48,0.36,,-2.6660e-02,0.66
-1.0660e-03,0.44,0.32,,-2.6650e-02,0.7
-1.0656e-03,0.44,0.32,,-2.6640e-02,0.7
-1.0652e-03,0.44,0.28,,-2.6630e-02,0.66
-1.0648e-03,0.48,0.32,,-2.6620e-02,0.68
-1.0644e-03,0.44,0.36,,-2.6610e-02,0.7
-1.0640e-03,0.44,0.28,,-2.6600e-02,0.68
-1.0636e-03,0.48,0.32,,-2.6590e-02,0.66
-1.0632e-03,0.44,0.28,,-2.6580e-02,0.66
-1.0628e-03,0.4,0.28,,-2.6570e-02,0.7
-1.0624e-03,0.48,0.24,,-2.6560e-02,0.68
-1.0620e-03,0.36,0.28,,-2.6550e-02,0.7
-1.0616e-03,0.4,0.28,,-2.6540e-02,0.68
-1.0612e-03,0.32,0.28,,-2.6530e-02,0.68
-1.0608e-03,0.28,0.28,,-2.6520e-02,0.66
-1.0604e-03,0.4,0.32,,-2.6510e-02,0.66
-1.0600e-03,0.44,0.32,,-2.6500e-02,0.68
-1.0596e-03,0.48,0.32,,-2.6490e-02,0.66
-1.0592e-03,0.48,0.32,,-2.6480e-02,0.66
-1.0588e-03,0.4,0.28,,-2.6470e-02,0.68
-1.0584e-03,0.4,0.28,,-2.6460e-02,0.66
-1.0580e-03,0.4,0.36,,-2.6450e-02,0.7
-1.0576e-03,0.32,0.32,,-2.6440e-02,0.7
-1.0572e-03,0.4,0.32,,-2.6430e-02,0.66
-1.0568e-03,0.44,0.32,,-2.6420e-02,0.66
-1.0564e-03,0.4,0.32,,-2.6410e-02,0.68
-1.0560e-03,0.48,0.32,,-2.6400e-02,0.68
-1.0556e-03,0.36,0.32,,-2.6390e-02,0.68
-1.0552e-03,0.4,0.28,,-2.6380e-02,0.7
-1.0548e-03,0.44,0.32,,-2.6370e-02,0.66
-1.0544e-03,0.44,0.32,,-2.6360e-02,0.68
-1.0540e-03,0.36,0.28,,-2.6350e-02,0.68
-1.0536e-03,0.4,0.32,,-2.6340e-02,0.68
-1.0532e-03,0.4,0.36,,-2.6330e-02,0.7
-1.0528e-03,0.4,0.32,,-2.6320e-02,0.68
-1.0524e-03,0.4,0.36,,-2.6310e-02,0.7
-1.0520e-03,0.4,0.32,,-2.6300e-02,0.64
-1.0516e-03,0.44,0.32,,-2.6290e-02,0.68
-1.0512e-03,0.4,0.4,,-2.6280e-02,0.68
-1.0508e-03,0.4,0.4,,-2.6270e-02,0.64
-1.0504e-03,0.4,0.32,,-2.6260e-02,0.7
-1.0500e-03,0.44,0.4,,-2.6250e-02,0.66
-1.0496e-03,0.44,0.28,,-2.6240e-02,0.74
-1.0492e-03,0.4,0.28,,-2.6230e-02,0.66
-1.0488e-03,0.44,0.32,,-2.6220e-02,0.68
-1.0484e-03,0.44,0.28,,-2.6210e-02,0.68
-1.0480e-03,0.44,0.36,,-2.6200e-02,0.66
-1.0476e-03,0.48,0.28,,-2.6190e-02,0.68
-1.0472e-03,0.4,0.32,,-2.6180e-02,0.7
-1.0468e-03,0.36,0.28,,-2.6170e-02,0.68
-1.0464e-03,0.44,0.44,,-2.6160e-02,0.68
-1.0460e-03,0.44,0.32,,-2.6150e-02,0.68
-1.0456e-03,0.4,0.32,,-2.6140e-02,0.68
-1.0452e-03,0.4,0.32,,-2.6130e-02,0.66
-1.0448e-03,0.48,0.28,,-2.6120e-02,0.7
-1.0444e-03,0.4,0.28,,-2.6110e-02,0.72
-1.0440e-03,0.4,0.36,,-2.6100e-02,0.68
-1.0436e-03,0.44,0.32,,-2.6090e-02,0.7
-1.0432e-03,0.4,0.36,,-2.6080e-02,0.66
-1.0428e-03,0.4,0.32,,-2.6070e-02,0.66
-1.0424e-03,0.48,0.28,,-2.6060e-02,0.66
-1.0420e-03,0.36,0.28,,-2.6050e-02,0.66
-1.0416e-03,0.48,0.28,,-2.6040e-02,0.7
-1.0412e-03,0.44,0.36,,-2.6030e-02,0.66
-1.0408e-03,0.44,0.32,,-2.6020e-02,0.66
-1.0404e-03,0.36,0.32,,-2.6010e-02,0.7
-1.0400e-03,0.36,0.24,,-2.6000e-02,0.64
-1.0396e-03,0.4,0.32,,-2.5990e-02,0.66
-1.0392e-03,0.48,0.28,,-2.5980e-02,0.66
-1.0388e-03,0.44,0.28,,-2.5970e-02,0.7
-1.0384e-03,0.44,0.28,,-2.5960e-02,0.68
-1.0380e-03,0.44,0.36,,-2.5950e-02,0.7
-1.0376e-03,0.44,0.28,,-2.5940e-02,0.7
-1.0372e-03,0.4,0.28,,-2.5930e-02,0.66
-1.0368e-03,0.4,0.28,,-2.5920e-02,0.66
-1.0364e-03,0.4,0.24,,-2.5910e-02,0.7
-1.0360e-03,0.36,0.32,,-2.5900e-02,0.68
-1.0356e-03,0.4,0.36,,-2.5890e-02,0.68
-1.0352e-03,0.44,0.32,,-2.5880e-02,0.7
-1.0348e-03,0.44,0.36,,-2.5870e-02,0.66
-1.0344e-03,0.44,0.28,,-2.5860e-02,0.66
-1.0340e-03,0.44,0.28,,-2.5850e-02,0.68
-1.0336e-03,0.4,0.32,,-2.5840e-02,0.68
-1.0332e-03,0.44,0.28,,-2.5830e-02,0.7
-1.0328e-03,0.36,0.28,,-2.5820e-02,0.68
-1.0324e-03,0.36,0.36,,-2.5810e-02,0.68
-1.0320e-03,0.4,0.28,,-2.5800e-02,0.66
-1.0316e-03,0.44,0.28,,-2.5790e-02,0.7
-1.0312e-03,0.36,0.28,,-2.5780e-02,0.68
-1.0308e-03,0.4,0.24,,-2.5770e-02,0.66
-1.0304e-03,0.4,0.32,,-2.5760e-02,0.66
-1.0300e-03,0.4,0.28,,-2.5750e-02,0.68
-1.0296e-03,0.4,0.32,,-2.5740e-02,0.68
-1.0292e-03,0.36,0.28,,-2.5730e-02,0.68
-1.0288e-03,0.4,0.32,,-2.5720e-02,0.7
-1.0284e-03,0.44,0.32,,-2.5710e-02,0.7
-1.0280e-03,0.48,0.4,,-2.5700e-02,0.68
-1.0276e-03,0.44,0.36,,-2.5690e-02,0.68
-1.0272e-03,0.36,0.28,,-2.5680e-02,0.7
-1.0268e-03,0.36,0.32,,-2.5670e-02,0.7
-1.0264e-03,0.4,0.28,,-2.5660e-02,0.66
-1.0260e-03,0.4,0.32,,-2.5650e-02,0.7
-1.0256e-03,0.44,0.32,,-2.5640e-02,0.64
-1.0252e-03,0.36,0.32,,-2.5630e-02,0.66
-1.0248e-03,0.36,0.28,,-2.5620e-02,0.68
-1.0244e-03,0.36,0.32,,-2.5610e-02,0.7
-1.0240e-03,0.36,0.28,,-2.5600e-02,0.64
-1.0236e-03,0.4,0.28,,-2.5590e-02,0.68
-1.0232e-03,0.48,0.28,,-2.5580e-02,0.68
-1.0228e-03,0.48,0.36,,-2.5570e-02,0.68
-1.0224e-03,0.48,0.2,,-2.5560e-02,0.68
-1.0220e-03,0.4,0.28,,-2.5550e-02,0.66
-1.0216e-03,0.44,0.32,,-2.5540e-02,0.74
-1.0212e-03,0.4,0.32,,-2.5530e-02,0.66
-1.0208e-03,0.4,0.28,,-2.5520e-02,0.68
-1.0204e-03,0.4,0.28,,-2.5510e-02,0.66
-1.0200e-03,0.44,0.32,,-2.5500e-02,0.66
-1.0196e-03,0.36,0.32,,-2.5490e-02,0.66
-1.0192e-03,0.48,0.32,,-2.5480e-02,0.7
-1.0188e-03,0.4,0.32,,-2.5470e-02,0.68
-1.0184e-03,0.44,0.28,,-2.5460e-02,0.68
-1.0180e-03,0.4,0.28,,-2.5450e-02,0.7
-1.0176e-03,0.36,0.32,,-2.5440e-02,0.68
-1.0172e-03,0.4,0.32,,-2.5430e-02,0.66
-1.0168e-03,0.48,0.36,,-2.5420e-02,0.68
-1.0164e-03,1.72,0.32,,-2.5410e-02,0.68
-1.0160e-03,1.36,0.32,,-2.5400e-02,0.66
-1.0156e-03,1.44,0.4,,-2.5390e-02,0.66
-1.0152e-03,1.4,0.32,,-2.5380e-02,0.68
-1.0148e-03,1.48,0.36,,-2.5370e-02,0.7
-1.0144e-03,1.4,0.36,,-2.5360e-02,0.68
-1.0140e-03,1.36,0.4,,-2.5350e-02,0.68
-1.0136e-03,1.4,0.44,,-2.5340e-02,0.68
-1.0132e-03,1.36,0.48,,-2.5330e-02,0.68
-1.0128e-03,1.4,0.44,,-2.5320e-02,0.7
-1.0124e-03,1.44,0.44,,-2.5310e-02,0.68
-1.0120e-03,1.36,0.44,,-2.5300e-02,0.66
-1.0116e-03,1.4,0.52,,-2.5290e-02,0.68
-1.0112e-03,1.4,0.56,,-2.5280e-02,0.72
-1.0108e-03,1.36,0.52,,-2.5270e-02,0.68
-1.0104e-03,1.48,0.64,,-2.5260e-02,0.68
-1.0100e-03,1.4,0.48,,-2.5250e-02,0.66
-1.0096e-03,1.4,0.64,,-2.5240e-02,0.66
-1.0092e-03,1.4,0.64,,-2.5230e-02,0.68
-1.0088e-03,1.32,0.6,,-2.5220e-02,0.7
-1.0084e-03,1.36,0.6,,-2.5210e-02,0.68
-1.0080e-03,1.4,0.72,,-2.5200e-02,0.68
-1.0076e-03,1.44,0.8,,-2.5190e-02,0.68
-1.0072e-03,1.36,0.72,,-2.5180e-02,0.68
-1.0068e-03,1.36,0.8,,-2.5170e-02,0.7
-1.0064e-03,1.52,0.76,,-2.5160e-02,0.66
-1.0060e-03,1.36,0.8,,-2.5150e-02,0.66
-1.0056e-03,1.36,0.88,,-2.5140e-02,0.66
-1.0052e-03,1.4,0.8,,-2.5130e-02,0.66
-1.0048e-03,1.44,0.88,,-2.5120e-02,0.64
-1.0044e-03,1.4,0.84,,-2.5110e-02,0.66
-1.0040e-03,1.4,0.96,,-2.5100e-02,0.64
-1.0036e-03,1.48,1,,-2.5090e-02,0.66
-1.0032e-03,1.44,0.96,,-2.5080e-02,0.68
-1.0028e-03,1.4,0.96,,-2.5070e-02,0.66
-1.0024e-03,1.36,0.96,,-2.5060e-02,0.66
-1.0020e-03,1.4,1.08,,-2.5050e-02,0.7
-1.0016e-03,1.4,0.96,,-2.5040e-02,0.66
-1.0012e-03,1.44,1.04,,-2.5030e-02,0.66
-1.0008e-03,1.36,1.08,,-2.5020e-02,0.66
-1.0004e-03,1.44,1.04,,-2.5010e-02,0.68
-1.0000e-03,1.36,1.12,,-2.5000e-02,0.68
-9.9960e-04,1.4,1.16,,-2.4990e-02,0.7
-9.9920e-04,1.36,1.2,,-2.4980e-02,0.66
-9.9880e-04,1.36,1.08,,-2.4970e-02,0.7
-9.9840e-04,1.4,1.24,,-2.4960e-02,0.68
-9.9800e-04,1.48,1.24,,-2.4950e-02,0.7
-9.9760e-04,1.44,1.24,,-2.4940e-02,0.68
-9.9720e-04,1.4,1.28,,-2.4930e-02,0.7
-9.9680e-04,1.4,1.2,,-2.4920e-02,0.68
-9.9640e-04,1.4,1.24,,-2.4910e-02,0.7
-9.9600e-04,1.36,1.28,,-2.4900e-02,0.68
-9.9560e-04,1.4,1.28,,-2.4890e-02,0.66
-9.9520e-04,1.36,1.32,,-2.4880e-02,0.7
-9.9480e-04,1.32,1.28,,-2.4870e-02,0.66
-9.9440e-04,1.4,1.36,,-2.4860e-02,0.68
-9.9400e-04,1.44,1.4,,-2.4850e-02,0.66
-9.9360e-04,1.4,1.36,,-2.4840e-02,0.7
-9.9320e-04,1.44,1.4,,-2.4830e-02,0.68
-9.9280e-04,1.36,1.36,,-2.4820e-02,0.66
-9.9240e-04,1.36,1.44,,-2.4810e-02,0.68
-9.9200e-04,1.44,1.36,,-2.4800e-02,0.68
-9.9160e-04,1.44,1.48,,-2.4790e-02,0.68
-9.9120e-04,1.4,1.44,,-2.4780e-02,0.7
-9.9080e-04,1.4,1.4,,-2.4770e-02,0.68
-9.9040e-04,1.36,1.44,,-2.4760e-02,0.68
-9.9000e-04,1.4,1.44,,-2.4750e-02,0.68
-9.8960e-04,1.44,1.44,,-2.4740e-02,0.72
-9.8920e-04,1.44,1.48,,-2.4730e-02,0.68
-9.8880e-04,1.4,1.44,,-2.4720e-02,0.68
-9.8840e-04,1.36,1.44,,-2.4710e-02,0.66
-9.8800e-04,1.36,1.4,,-2.4700e-02,0.68
-9.8760e-04,1.36,1.36,,-2.4690e-02,0.66
-9.8720e-04,1.4,1.48,,-2.4680e-02,0.68
-9.8680e-04,1.4,1.36,,-2.4670e-02,0.7
-9.8640e-04,1.44,1.4,,-2.4660e-02,0.68
-9.8600e-04,1.44,1.44,,-2.4650e-02,0.7
-9.8560e-04,1.36,1.44,,-2.4640e-02,0.7
-9.8520e-04,1.4,1.36,,-2.4630e-02,0.66
-9.8480e-04,1.44,1.36,,-2.4620e-02,0.66
-9.8440e-04,1.4,1.48,,-2.4610e-02,0.68
-9.8400e-04,1.48,1.36,,-2.4600e-02,0.7
-9.8360e-04,1.4,1.32,,-2.4590e-02,0.64
-9.8320e-04,1.44,1.28,,-2.4580e-02,0.68
-9.8280e-04,1.36,1.28,,-2.4570e-02,0.68
-9.8240e-04,1.36,1.32,,-2.4560e-02,0.7
-9.8200e-04,1.44,1.24,,-2.4550e-02,0.66
-9.8160e-04,1.36,1.28,,-2.4540e-02,0.72
-9.8120e-04,1.4,1.28,,-2.4530e-02,0.68
-9.8080e-04,1.4,1.32,,-2.4520e-02,0.68
-9.8040e-04,1.48,1.36,,-2.4510e-02,0.7
-9.8000e-04,1.48,1.2,,-2.4500e-02,0.66
-9.7960e-04,1.4,1.32,,-2.4490e-02,0.7
-9.7920e-04,1.44,1.2,,-2.4480e-02,0.68
-9.7880e-04,1.36,1.24,,-2.4470e-02,0.68
-9.7840e-04,1.4,1.2,,-2.4460e-02,0.68
-9.7800e-04,1.4,1.2,,-2.4450e-02,0.68
-9.7760e-04,1.4,1.2,,-2.4440e-02,0.7
-9.7720e-04,1.48,1.28,,-2.4430e-02,0.7
-9.7680e-04,1.4,1.24,,-2.4420e-02,0.66
-9.7640e-04,1.4,1.24,,-2.4410e-02,0.66
-9.7600e-04,1.36,1.32,,-2.4400e-02,0.68
